RegionName,State,Beds,6/30/2023
Wyoming,MI,1,150815.3488
La Puente,CA,1,299362.8881
Muskegon,MI,1,113648.3619
Revere,MA,1,339588.521
Klamath Falls,OR,1,139402.1395
New Brunswick,NJ,1,238555.3631
Delaware,OH,1,205060.511
Grand Island,NE,1,121462.6198
Wausau,WI,1,98018.56967
Middleburg,FL,1,138264.3896
West Monroe,LA,1,57983.09615
Zanesville,OH,1,82439.73015
Lincoln,CA,1,468435.111
Palm Desert,CA,1,327194.6845
Crossville,TN,1,148930.0628
Chicopee,MA,1,168145.161
Anderson,IN,1,54033.99858
Apple Valley,MN,1,141546.4977
Coatesville,PA,1,250963.5385
Alexandria,LA,1,76870.91669
Wayne,NJ,1,256816.2249
Tamiami,FL,1,215017.226
Fort Walton Beach,FL,1,375582.7803
Beaumont,CA,1,294657.8962
Brookhaven,GA,1,225148.9696
North Fort Myers,FL,1,150551.5637
Spanaway,WA,1,374961.6105
Crestview,FL,1,137111.6314
Zephyrhills,FL,1,123933.209
Newburgh,NY,1,164476.6466
Longwood,FL,1,163993.2702
Mankato,MN,1,131690.4288
Rocky Mount,NC,1,78909.07215
Bonney Lake,WA,1,630825.0271
Glendora,CA,1,573911.1414
New Bern,NC,1,227700.3658
Rowlett,TX,1,121123.2162
Oak Park,IL,1,144649.5297
San Jacinto,CA,1,232054.618
Marion,OH,1,59512.05667
Mililani,HI,1,386122.084
Hacienda Heights,CA,1,385974.2333
Kendale Lakes,FL,1,217860.5304
Findlay,OH,1,115972.9052
Millcreek,UT,1,280269.1202
Seminole,FL,1,145451.0929
Lagrange,GA,1,43027.54004
West Sacramento,CA,1,341104.8755
Peabody,MA,1,349935.2256
Yucaipa,CA,1,338881.4538
Monroe,MI,1,87133.89138
Sebring,FL,1,105587.234
Rosenberg,TX,1,127981.3864
West Haven,CT,1,135175.3568
Donna,TX,1,80308.79428
Pine Hills,FL,1,90338.44652
Kapolei,HI,1,477559.0843
Paramount,CA,1,394333.1655
Saint Clair Shores,MI,1,82957.72244
Edina,MN,1,155756.0627
Crystal Lake,IL,1,143523.573
Lombard,IL,1,146234.3793
Elizabethtown,KY,1,98600.19089
Kailua,HI,1,746485.389
New Castle,PA,1,59029.65997
Methuen,MA,1,262539.4738
West New York,NJ,1,270309.4015
Bloomfield,NJ,1,214996.1908
Oroville,CA,1,171047.0931
Cuyahoga Falls,OH,1,102807.1249
Placentia,CA,1,484547.0224
Mentor,OH,1,105741.1435
Fallbrook,CA,1,512751.1979
Sheboygan,WI,1,117202.8762
Galveston,TX,1,212684.7425
Highland,CA,1,295522.9384
East Lansing,MI,1,109053.6335
Sicklerville,NJ,1,115118.5437
Plymouth,MA,1,360158.8226
Beaufort,SC,1,297823.5657
Lake Stevens,WA,1,425327.8432
Kannapolis,NC,1,146928.3038
Lake City,FL,1,131299.8215
Morgan Hill,CA,1,572983.2851
Roseburg,OR,1,220881.0855
Granbury,TX,1,177215.0563
Frankfort,KY,1,86156.19376
Enid,OK,1,30471.31181
Lockport,NY,1,110387.9064
Cypress,CA,1,520644.6485
Stratford,CT,1,227730.998
Diamond Bar,CA,1,374977.2181
Greenwood,SC,1,91772.10444
Pinellas Park,FL,1,142570.663
Aliso Viejo,CA,1,489716.0082
East Hartford,CT,1,87360.42635
Issaquah,WA,1,402379.9231
Longview,WA,1,235528.6157
Belleville,IL,1,70491.52406
Milwaukie,OR,1,340344.8732
Seguin,TX,1,135715.1161
Brea,CA,1,468358.7815
New Albany,IN,1,102761.5171
Dunwoody,GA,1,244914.3612
Post Falls,ID,1,333593.1875
Minnetonka,MN,1,171719.1534
Burien,WA,1,314281.9171
Cathedral City,CA,1,252849.8208
Montgomery,TX,1,149914.3345
Salina,KS,1,72592.19099
Saint Louis Park,MN,1,175085.7943
East Stroudsburg,PA,1,121403.0492
Brighton,MI,1,172285.552
Mount Vernon,WA,1,444034.2417
Cerritos,CA,1,191430.0319
Hutchinson,KS,1,44702.88294
Port Richey,FL,1,95944.54998
Claremore,OK,1,139217.7716
Starkville,MS,1,167696.4528
Redford,MI,1,64363.16397
Gig Harbor,WA,1,575810.8423
East Brunswick,NJ,1,209865.4495
Kaneohe,HI,1,589010.6133
La Mirada,CA,1,416610.8745
Sun City,AZ,1,184841.247
Coral Gables,FL,1,368351.5694
Murray,UT,1,270786.4965
West Orange,NJ,1,252311.5872
Monroe Township,NJ,1,208576.1355
Barnstable,MA,1,368410.6081
Desert Hot Springs,CA,1,179005.4191
Everett,MA,1,292171.7601
Bloomfield Hills,MI,1,141574.9052
Downingtown,PA,1,167695.1833
Hoffman Estates,IL,1,126700.2864
Martinez,CA,1,441533.4307
Grass Valley,CA,1,351288.6018
Washington,PA,1,75255.01044
Milford,CT,1,235915.6612
Palmetto,FL,1,165780.9634
Newark,CA,1,502813.2355
Weslaco,TX,1,61152.84663
Roseville,MI,1,63498.08005
Elmhurst,IL,1,162160.5532
Middletown,CT,1,135216.6441
Parkersburg,WV,1,66642.02377
Lakewood,OH,1,97934.08675
Winter Springs,FL,1,159532.2378
Rockwall,TX,1,209366.062
Lake Oswego,OR,1,262866.6214
Northville,MI,1,154769.0421
Eureka,CA,1,287275.2769
Wahiawa,HI,1,288946.4716
Oxford,MS,1,249830.6019
East Providence,RI,1,261072.3227
Lumberton,NC,1,41836.08063
London,KY,1,87746.20786
La Porte,IN,1,134439.7591
Country Club,FL,1,200640.2261
Evesham Township,NJ,1,179208.3565
Palm Springs,CA,1,272019.792
Los Banos,CA,1,251976.7428
Watertown,NY,1,105611.7419
Williamsport,PA,1,112989.7111
North Bethesda,MD,1,255172.6894
Hilo,HI,1,280855.1758
Auburn,CA,1,388222.1543
Brentwood,TN,1,378096.4683
Jeffersonville,IN,1,163181.3009
Morristown,NJ,1,327493.7033
Arlington,MA,1,396214.9476
Chesterfield,MO,1,332213.1158
Hackensack,NJ,1,253903.9906
Attleboro,MA,1,257288.9517
Nicholasville,KY,1,151205.0103
Waianae,HI,1,249685.7168
Egg Harbor Township,NJ,1,134381.2305
Lakeside,CA,1,347080.2469
Richmond,IN,1,46401.12547
Lake Mary,FL,1,177404.4842
Muskogee,OK,1,38937.03252
Cleveland Heights,OH,1,112508.7327
Peachtree Corners,GA,1,193201.755
North Augusta,SC,1,261381.9296
Burlington,VT,1,315384.6847
Euclid,OH,1,60297.47417
Arlington,WA,1,373999.8354
Panama City Beach,FL,1,367150.4857
Phoenixville,PA,1,248390.0639
Freeport,NY,1,224955.8122
Alamo,TX,1,69375.76196
Covington,KY,1,113467.4162
Thomasville,NC,1,90104.55086
Rancho Santa Margarita,CA,1,442438.2442
Patchogue,NY,1,242384.4686
Merritt Island,FL,1,155726.236
Moline,IL,1,74147.4707
Oakland Park,FL,1,182890.6332
Wenatchee,WA,1,249710.9634
Mt Laurel Township,NJ,1,189773.3058
Moses Lake,WA,1,219867.1954
Westbury,NY,1,371137.6336
Wallingford,CT,1,138212.8813
Burke,VA,1,282861.2994
Clovis,NM,1,73304.30283
Fair Oaks,CA,1,252804.2812
Pittsfield,MA,1,180485.0931
Walla Walla,WA,1,207951.5573
Fairport,NY,1,141197.5258
Concord,NH,1,172448.2793
Oswego,IL,1,128797.2615
Okeechobee,FL,1,129348.7895
Xenia,OH,1,75265.88919
Paso Robles,CA,1,518031.9257
Linden,NJ,1,227483.3773
Southington,CT,1,155896.9778
Wooster,OH,1,157559.9518
North Lauderdale,FL,1,167745.505
San Pablo,CA,1,310372.9794
Brooksville,FL,1,136404.3183
Marion,IN,1,32430.39814
Cutler Bay,FL,1,208136.7219
Woonsocket,RI,1,214615.3657
Hudson,FL,1,222123.8082
Cape Girardeau,MO,1,107144.385
Leominster,MA,1,198871.9392
Kent,OH,1,93518.6135
Hillsborough Township,NJ,1,219214.5785
Monrovia,CA,1,648870.5323
Fitchburg,MA,1,175611.8687
Campbell,CA,1,623754.157
Marion,IA,1,132182.1943
Los Gatos,CA,1,1022574.364
San Bruno,CA,1,511336.5514
Milton,GA,1,256083.9261
Northbrook,IL,1,173386.1315
Enfield,CT,1,159838.7815
Salem,MA,1,347184.7031
Menlo Park,CA,1,913430.1297
Beloit,WI,1,85846.65972
Elmira,NY,1,56819.43243
Carol Stream,IL,1,146969.5522
North Miami Beach,FL,1,195519.3123
Billerica,MA,1,261212.6511
Bullhead City,AZ,1,143172.6569
Bartlesville,OK,1,72445.76961
Great Neck,NY,1,286030.2481
Greenacres,FL,1,140095.0213
Fenton,MI,1,194177.4841
Lenoir,NC,1,160277.0729
Marlborough,MA,1,214024.1305
Woodinville,WA,1,321021.2458
Maplewood,MN,1,178493.6662
Casselberry,FL,1,154302.1391
Teaneck,NJ,1,260967.9608
Shelton,CT,1,210368.3529
Hopkinsville,KY,1,50576.02721
Montclair,NJ,1,336527.2698
Hallandale,FL,1,227178.755
Westfield,MA,1,233679.5008
Painesville,OH,1,86708.17668
Aiea,HI,1,389103.5458
Hyattsville,MD,1,232168.3193
Woburn,MA,1,317304.0636
New Berlin,WI,1,154066.9468
Culver City,CA,1,544517.4247
Kerrville,TX,1,228951.2436
Kailua Kona,HI,1,462141.8312
Streamwood,IL,1,165111.1097
Manalapan Township,NJ,1,238722.3668
Dunnellon,FL,1,163502.5498
Rome,NY,1,102173.6061
Norwich,CT,1,138520.2534
Golden,CO,1,367706.564
Park Ridge,IL,1,165203.9452
Bessemer,AL,1,27411.24563
Lincolnton,NC,1,114778.6346
Chelsea,MA,1,375996.7285
Pekin,IL,1,48550.33096
Aventura,FL,1,264585.5596
Wheeling,WV,1,57967.78237
Rohnert Park,CA,1,317091.9638
Jamestown,NY,1,61399.52001
Fort Lee,NJ,1,279675.4895
Englewood,CO,1,390449.1683
Amherst,MA,1,225851.8912
Rancho Palos Verdes,CA,1,575696.6459
Hudsonville,MI,1,268666.4632
Fairborn,OH,1,82893.96395
Saratoga Springs,NY,1,406800.5512
Tucker,GA,1,151227.2161
Bettendorf,IA,1,140194.6743
Addison,IL,1,132187.9461
Braintree,MA,1,408556.3986
Groton,CT,1,163788.8758
Rockford,MI,1,269366.6505
Buffalo Grove,IL,1,137807.216
Holyoke,MA,1,136437.141
Plymouth,MI,1,164595.862
Shrewsbury,MA,1,234449.5984
Salem,VA,1,141010.9712
Ronkonkoma,NY,1,316113.5662
East Point,GA,1,178649.764
Glen Ellyn,IL,1,148522.7871
Canonsburg,PA,1,108144.4973
Media,PA,1,185068.6391
Beverly,MA,1,356497.854
Alamogordo,NM,1,107042.1642
Manitowoc,WI,1,101683.9317
Port Huron,MI,1,90160.89583
Greenfield,WI,1,119172.3687
La Quinta,CA,1,325006.7669
Eustis,FL,1,141007.8022
Pacifica,CA,1,886079.6572
Ramona,CA,1,517966.5185
Marysville,CA,1,215756.7246
Leavenworth,KS,1,81698.94082
Belleville,NJ,1,216565.1635
Trumbull,CT,1,318981.6986
Shawnee,OK,1,45961.13221
South Lyon,MI,1,157643.4587
Kinston,NC,1,31831.33104
Rock Island,IL,1,59397.31131
Powell,OH,1,168415.4978
San Juan Capistrano,CA,1,421015.0855
Kendall West,FL,1,218474.999
Riviera Beach,FL,1,356757.7911
Placerville,CA,1,329217.9412
Richfield,MN,1,148192.9494
Atlantic City,NJ,1,144891.3955
Oak Harbor,WA,1,365678.8951
Reisterstown,MD,1,116259.8083
Royal Palm Beach,FL,1,118144.4116
Henderson,KY,1,93069.81266
Wheeling,IL,1,133526.1151
Santa Paula,CA,1,437395.3352
Lewiston,ME,1,214774.3172
Lake Wales,FL,1,90024.25157
Natick,MA,1,293862.5267
Blackwood,NJ,1,168390.7759
Niles,MI,1,113949.4611
Andover,MA,1,290637.9191
Chelmsford,MA,1,265950.55
Wildwood,MO,1,264175.397
Marysville,OH,1,257644.4326
Fernandina Beach,FL,1,403153.3684
Laramie,WY,1,217274.8447
Roseville,MN,1,133069.5225
Troy,OH,1,96089.29179
Havertown,PA,1,135446.8117
Carpentersville,IL,1,157433.8389
Lewiston,ID,1,211642.7208
Egypt Lake-Leto,FL,1,141803.0159
Cumberland,RI,1,217779.7851
Westmont,CA,1,469780.6503
Sonoma,CA,1,665173.7488
Altadena,CA,1,743954.0297
New Smyrna Beach,FL,1,331195.1446
West Hollywood,CA,1,688895.1261
Mount Vernon,VA,1,203424.4999
Golden Glades,FL,1,154610.6317
Midvale,UT,1,292919.9841
Mount Airy,NC,1,88059.53148
Seneca,SC,1,143050.845
Torrington,CT,1,126092.7519
Garden City,KS,1,118375.7507
Cedar Falls,IA,1,91242.36028
Greater Carrollwood,FL,1,172137.1704
Coventry,RI,1,283525.6966
Pearl City,HI,1,350224.7774
Pullman,WA,1,227195.6877
Watertown,MA,1,455209.9048
Pleasant Hill,CA,1,391411.3299
Montrose,CO,1,312232.8497
Oakville,MO,1,119700.0739
Glastonbury,CT,1,157441.2198
Shelton,WA,1,334954.062
Warsaw,IN,1,138239.4979
Randolph,MA,1,232709.1706
Fair Lawn,NJ,1,279123.7552
Gurnee,IL,1,145344.8488
Lafayette,CO,1,321772.9789
Fairhope,AL,1,321526.585
Barstow,CA,1,135529.2398
Ambler,PA,1,214259.3889
Lauderdale Lakes,FL,1,100886.7576
Athens,OH,1,114160.8049
Durango,CO,1,330722.2621
Prior Lake,MN,1,228565.8423
Stow,OH,1,80203.96123
University City,MO,1,96887.41603
Sand Springs,OK,1,110845.8219
Franklin,IN,1,144023.0212
Vestavia Hills,AL,1,130487.6076
Hilton Head Island,SC,1,570044.015
Leawood,KS,1,193664.341
Tarpon Springs,FL,1,172721.958
Butte,MT,1,150964.1842
Los Altos,CA,1,1216797.045
Alliance,OH,1,66748.09391
Derry,NH,1,208504.0008
Lexington,MA,1,519675.3842
Warrenton,VA,1,421418.5318
Arcadia,FL,1,231199.0082
Neptune Township,NJ,1,376787.1038
Banning,CA,1,207205.8174
Dartmouth,MA,1,365225.1485
Manhattan Beach,CA,1,1929901.169
Winona,MN,1,117627.3313
Westlake,OH,1,110135.1452
North Providence,RI,1,156451.7656
Oakdale,CA,1,341479.6624
Bastrop,TX,1,284113.1116
Niles,IL,1,156217.7881
Millville,NJ,1,93053.35556
Plattsburgh,NY,1,131226.2069
Ken Caryl,CO,1,321306.7127
Port Angeles,WA,1,328774.7506
Cottonwood Heights,UT,1,269077.8132
Foster City,CA,1,668790.1456
Florence,AZ,1,120117.1769
Indiana,PA,1,86601.42153
Collinsville,IL,1,87226.09835
Ravenna,OH,1,70331.31044
Galesburg,IL,1,53248.99889
Elk Grove Village,IL,1,150005.5461
Navarre,FL,1,341343.365
West Little River,FL,1,295817.1453
La Verne,CA,1,427051.261
Dunedin,FL,1,200328.5988
Franklin,MA,1,221655.0468
Inman,SC,1,139502.994
Farmingdale,NY,1,268194.0066
Dana Point,CA,1,594673.6948
Mercedes,TX,1,66920.7011
Maple Valley,WA,1,539770.2541
Montgomery Village,MD,1,161481.379
Ridgecrest,CA,1,120606.8642
Beverly Hills,CA,1,947045.9398
Sedalia,MO,1,67220.63816
Dover,NH,1,178754.9336
Murrells Inlet,SC,1,247288.0868
Sylvania,OH,1,103819.1267
Matawan,NJ,1,234360.6603
Estero,FL,1,231419.9049
Dracut,MA,1,219138.4206
Wheat Ridge,CO,1,264249.4138
Rochester,NH,1,214122.8732
Laguna Hills,CA,1,478928.7903
Granite City,IL,1,42905.89455
Seaside,CA,1,547968.6067
Grand Haven,MI,1,263811.5382
Saratoga,CA,1,1130740.268
Farmers Branch,TX,1,187468.212
Burlingame,CA,1,839381.4663
Wadsworth,OH,1,109221.593
Lawndale,CA,1,467628.9776
North Olmsted,OH,1,72504.84618
Needham,MA,1,398169.8307
Seymour,IN,1,114069.5234
Chillum,MD,1,114745.8379
Arroyo Grande,CA,1,596960.6037
Princeton,WV,1,72458.95445
Edwardsville,IL,1,261715.0827
Inverness,FL,1,135056.8065
Seatac,WA,1,291049.5141
Woodridge,IL,1,132241.3127
Marquette,MI,1,202199.9173
Holladay,UT,1,262170.0102
Rolla,MO,1,104305.622
Olivehurst,CA,1,188764.7418
Eagle River,AK,1,235397.3161
Atascadero,CA,1,462695.0732
Port Chester,NY,1,176549.7069
Marshalltown,IA,1,56049.11951
Boone,NC,1,246218.8537
North Andover,MA,1,282396.7331
Ashland,OH,1,80585.33343
Norwood,MA,1,307634.0567
Martinsville,IN,1,129253.8
Glasgow,KY,1,138260.8413
Poulsbo,WA,1,436339.1494
North Royalton,OH,1,89137.92325
White Lake,MI,1,183327.1178
Beltsville,MD,1,138443.0886
Lebanon,OR,1,268986.7155
Muscatine,IA,1,83998.37263
San Carlos,CA,1,844056.2103
Red Bluff,CA,1,177088.8818
Ellensburg,WA,1,333176.0332
Voorhees Township,NJ,1,153868.359
West Linn,OR,1,280728.6269
Chaska,MN,1,200478.6711
Wailuku,HI,1,469209.728
Goleta,CA,1,573638.2754
Tehachapi,CA,1,240085.0022
Front Royal,VA,1,192757.0055
Monterey,CA,1,582234.0354
Blacklick,OH,1,154532.523
Ottumwa,IA,1,45131.61354
Newington,CT,1,140519.3782
Dodge City,KS,1,96693.47294
Marion,NC,1,145198.0549
North Attleboro,MA,1,197776.0716
West Warwick,RI,1,185238.2175
Fremont,NE,1,122409.0664
Faribault,MN,1,184148.9444
Brainerd,MN,1,171187.6163
Lansing,IL,1,72740.35455
Phillipsburg,NJ,1,199307.0727
Dania Beach,FL,1,163480.8065
Bethel Park,PA,1,124899.6317
Coram,NY,1,188097.5377
Glendale Heights,IL,1,117762.231
Salem,NH,1,262839.5166
McKeesport,PA,1,46357.28035
Oildale,CA,1,152569.7786
Nutley,NJ,1,236891.8441
Milford,MA,1,217393.4918
Vernon Rockville,CT,1,102709.3105
Miami Lakes,FL,1,219003.4993
Murray,KY,1,110794.8522
Des Moines,WA,1,269034.2332
Ruskin,FL,1,177618.165
Hackettstown,NJ,1,224659.7941
Fremont,OH,1,81089.24635
South Lake Tahoe,CA,1,440285.8695
Sidney,OH,1,76919.3304
Hartsville,SC,1,36204.50607
Central Point,OR,1,292425.3865
Long Branch,NJ,1,388738.2396
East Windsor Township,NJ,1,159802.9009
Norfolk,NE,1,106815.6078
Johnston,RI,1,251846.1911
Mill Valley,CA,1,797112.6045
Ponca City,OK,1,29072.77307
Port Washington,NY,1,453226.2931
Englewood,FL,1,241632.45
Malvern,PA,1,231344.9912
Amsterdam,NY,1,133698.7097
Fridley,MN,1,133749.6094
Mason City,IA,1,60422.05218
Austin,MN,1,73032.19052
Melrose,MA,1,356553.2057
Saugus,MA,1,345171.5697
Windsor,CT,1,120907.6404
South Kingstown,RI,1,414012.8953
Lisle,IL,1,157160.5783
Ponte Vedra Beach,FL,1,252216.9959
Temple Hills,MD,1,120989.7077
King of Prussia,PA,1,240612.2794
Shaker Heights,OH,1,53839.72079
Michigan City,IN,1,143600.5696
Mount Vernon,OH,1,103497.0731
Northampton,MA,1,242801.8831
Bardstown,KY,1,131526.0414
New Castle,IN,1,57205.53347
Temple Terrace,FL,1,158467.5504
Chamblee,GA,1,243734.3032
Englewood,NJ,1,272217.1181
Graham,WA,1,418079.0924
West Springfield,MA,1,133110.5471
Sebastopol,CA,1,825662.7626
Corbin,KY,1,81177.40962
Agawam,MA,1,133076.4224
Stoughton,MA,1,226756.6616
Crawfordville,FL,1,174257.5417
Shelbyville,IN,1,87219.18965
Bristol,VA,1,97457.28191
Fort Dodge,IA,1,51584.72331
Cheshire,CT,1,158398.7905
Sequim,WA,1,436398.6643
Chagrin Falls,OH,1,99247.92801
Dickinson,ND,1,107970.4226
Wayne,PA,1,226446.2522
Abingdon,VA,1,144548.4145
New Milford,CT,1,171225.7883
Franklin,NC,1,167581.7653
Tiffin,OH,1,81683.26799
Bridgewater,MA,1,208334.2491
Niceville,FL,1,198279.8028
Logansport,IN,1,61713.09195
Rock Springs,WY,1,120449.4707
Mount Dora,FL,1,177225.9104
Branford,CT,1,189157.8978
North Platte,NE,1,73531.5486
Park City,UT,1,532304.4847
East Haven,CT,1,155690.1977
Oakdale,MN,1,192071.3036
Brenham,TX,1,284821.4455
Monroe,WA,1,381040.5284
Marietta,OH,1,94976.73699
Beckley,WV,1,41576.59267
Junction City,KS,1,57604.16054
Belmont,CA,1,671963.4565
Ellijay,GA,1,190271.4431
Danvers,MA,1,282248.2448
Duncan,OK,1,33767.81438
Burlington,IA,1,52552.16631
Mehlville,MO,1,105247.4071
Dahlonega,GA,1,241227.0975
Sonora,CA,1,258331.9627
Gloucester,MA,1,366547.5697
Emporia,KS,1,52122.98837
Long Beach,NY,1,411450.6154
Ada,OK,1,57199.03582
Rockville Centre,NY,1,275606.6062
Newtown,CT,1,321465.4232
Canon City,CO,1,217964.1223
Bedford,IN,1,90725.3281
Kirkwood,MO,1,145863.0235
Windsor,CA,1,508362.7974
Wilmette,IL,1,235074.6083
Washington,UT,1,170974.5207
Jackson,MO,1,125147.098
Lemon Grove,CA,1,460621.157
East Palo Alto,CA,1,591012.4216
Stanton,CA,1,437509.2046
Ashland,OR,1,372307.1851
Wakefield,MA,1,338897.2396
North Wales,PA,1,185233.4745
Wethersfield,CT,1,114775.8194
Forest,VA,1,206437.0169
Seffner,FL,1,184890.8672
Candler,NC,1,226279.6401
Kelso,WA,1,224936.4645
Shoreview,MN,1,142976.7827
Queensbury,NY,1,209193.5753
Sun City West,AZ,1,218163.4749
University Park,FL,1,219760.268
Albemarle,NC,1,97965.50528
Merrimack,NH,1,220151.8264
Belmont,MA,1,429136.7878
South Salt Lake,UT,1,290475.4821
Basking Ridge,NJ,1,299099.6818
South Windsor,CT,1,157973.1126
South Pasadena,CA,1,730375.9272
Newton,NC,1,116477.8336
Edgewater,FL,1,183754.3889
Evergreen,CO,1,413009.7479
McAlester,OK,1,47152.03502
Crosby,TX,1,149799.5939
Clarksburg,WV,1,53952.61044
Superior,WI,1,119170.0712
Huntington,IN,1,76310.45795
Barberton,OH,1,72322.26346
Newton,NJ,1,236640
North Kingstown,RI,1,316912.3548
Mansfield,CT,1,183123.928
Royersford,PA,1,216174.098
Groveland,FL,1,139086.1692
Homosassa,FL,1,165433.8324
Farmington,CT,1,157378.7415
New Windsor,NY,1,148336.4248
Glen Cove,NY,1,297112.9412
Yelm,WA,1,326479.339
Takoma Park,MD,1,206053.7323
Homewood,AL,1,162468.2174
New London,CT,1,106127.1143
Troy,MO,1,226679.6032
Sheridan,WY,1,235885.7115
Riverhead,NY,1,373766.5405
Hastings,NE,1,101734.9071
Americus,GA,1,66484.19005
Branson,MO,1,147144.902
Burlington,MA,1,317158.7419
Mercer Island,WA,1,460844.5336
Pittsburg,KS,1,40922.55919
Crawfordsville,IN,1,94390.52006
Phelan,CA,1,251884.1441
Salem,OH,1,67089.1656
Mahwah Township,NJ,1,325700.5756
Londonderry,NH,1,272671.2855
Avon Park,FL,1,76773.21921
Ives Estates,FL,1,164293.1825
Mahopac,NY,1,295639.2715
Sun City Center,FL,1,140732.7717
Kahului,HI,1,363041.6319
El Cerrito,CA,1,761575.4534
West Milford,NJ,1,241906.1128
Cliffside Park,NJ,1,351177.05
Westport,CT,1,537891.8337
Reading,MA,1,419116.8727
Morton Grove,IL,1,158963.3487
Chevy Chase,MD,1,311356.313
Waukee,IA,1,182596.003
Neosho,MO,1,88824.63043
Northfield,MN,1,231195.5963
Darlington,SC,1,32871.90608
Imperial Beach,CA,1,448765.1524
Greenbelt,MD,1,164669.7384
Maywood,CA,1,485825.2541
Ferndale,WA,1,537823.3756
Round Lake Beach,IL,1,115782.3224
Coos Bay,OR,1,233623.1062
Ridgefield,CT,1,259668.5923
Easton,MA,1,364801.9802
Yucca Valley,CA,1,256588.3495
Benicia,CA,1,354095.7649
Rosemont,CA,1,217946.4506
Dedham,MA,1,352786.6031
Yarmouth,MA,1,206335.4222
Yorkville,IL,1,141643.4344
Brownwood,TX,1,108460.4392
Alton,IL,1,56512.44194
Quincy,FL,1,115364.4678
Seal Beach,CA,1,245692.8959
Peru,IN,1,62130.84342
Cedartown,GA,1,106094.7152
Belmont,NC,1,0
Hillsborough,NC,1,277205.1325
Aptos,CA,1,755840.236
Peekskill,NY,1,154531.1854
Mayfield,KY,1,50094.0161
Columbia City,IN,1,141220.9509
Vincennes,IN,1,52350.23602
Canton,MA,1,283251.2784
Elmwood Park,IL,1,126764.3917
Marshfield,MA,1,287565.8463
Roselle,IL,1,144580.2404
Simsbury,CT,1,155556.3946
Westford,MA,1,376712.7357
North Haven,CT,1,189158.6433
Bloomingdale,IL,1,168799.3153
Village of Palmetto Bay,FL,1,199302.6185
Oak Ridge,FL,1,155698.136
Defuniak Springs,FL,1,141102.162
Chanhassen,MN,1,241898.6803
Medford Township,NJ,1,152771.0963
Tahlequah,OK,1,78711.23752
Juneau,AK,1,215837.8541
Middleborough,MA,1,365885.6654
Westchase,FL,1,215574.7976
Calabasas,CA,1,525773.1491
Red Bank,NJ,1,271898.9943
Rolling Meadows,IL,1,137382.8467
Piqua,OH,1,65912.12125
Hays,KS,1,76613.55063
Hialeah Gardens,FL,1,183046.1732
Westmont,IL,1,131685.2084
Cranford,NJ,1,308014.0176
Frankfort,IN,1,83656.62266
Nanuet,NY,1,290133.4637
Newton,KS,1,67708.07673
Acton,MA,1,237008.8489
Webster Groves,MO,1,199422.101
Auburn Hills,MI,1,118502.0998
South Portland,ME,1,310102.0069
Mansfield,MA,1,226957.9333
Auburn,ME,1,203264.7
Willoughby,OH,1,90924.14857
Kenmore,WA,1,313330.903
Circleville,OH,1,83305.50403
Sandusky,OH,1,121579.1581
Mooresville,IN,1,148412.524
Thomaston,GA,1,61328.42506
Kihei,HI,1,826219.3803
Hercules,CA,1,386755.1888
Miami Shores,FL,1,252334.9241
Belgrade,MT,1,358380.3118
Milford,MI,1,286366.5032
Rigby,ID,1,221551.2569
Hillsboro,OH,1,100261.7194
White Bear Lake,MN,1,236631.034
Greenwood,MS,1,27429.33333
Millbrae,CA,1,708870.3053
Olmsted Falls,OH,1,127532.4335
Maple Heights,OH,1,33734.33601
Cleveland,GA,1,145174.17
Riverside,OH,1,49964.64483
Vinings,GA,1,212531.7465
New Brighton,MN,1,179374.6809
Plymouth,IN,1,119948.7026
Winchester,MA,1,320929.3177
Agoura Hills,CA,1,422418.4641
Hingham,MA,1,408682.3005
Elko,NV,1,147580.6795
Tavares,FL,1,114012.4599
Ardmore,OK,1,49705.66087
Fairmont,WV,1,60143.27865
Darien,IL,1,137340.5443
Hudson,OH,1,116110.4529
Port Hueneme,CA,1,416510.1514
Loma Linda,CA,1,276731.68
Keene,NH,1,210350.8448
Williamsburg,KY,1,61713.86297
Gloucester,VA,1,213931.0904
Stoneham,MA,1,336852.7839
Stanwood,WA,1,504185.3909
Glen Mills,PA,1,198799.7562
Maryland Heights,MO,1,147878.2934
Washougal,WA,1,382919.1694
Toccoa,GA,1,127120.457
Norton Shores,MI,1,136867.0237
Tukwila,WA,1,253726.1686
Roselle,NJ,1,182257.9782
Madison,IN,1,117244.5562
North Plainfield,NJ,1,196025.2245
Port Jefferson Station,NY,1,316672.782
Twentynine Palms,CA,1,161572.5691
Chapin,SC,1,334480.081
Trotwood,OH,1,47627.39853
The Crossings,FL,1,255569.3981
Middleton,WI,1,230354.409
Lynden,WA,1,270646.1353
Jasper,IN,1,106981.862
Gloversville,NY,1,100508.782
Chowchilla,CA,1,168624.6555
Biddeford,ME,1,372549.0598
Bourne,MA,1,299641.1586
Golden Valley,MN,1,164881.425
Bryn Mawr,PA,1,149302.5721
Valley Center,CA,1,556687.2091
Guilford,CT,1,226462.1083
Fallon,NV,1,185431.8008
Washington,MO,1,147642.7769
Washington Court House,OH,1,76843.53544
Connersville,IN,1,61682.37987
Castaic,CA,1,363937.2013
West Carson,CA,1,399606.5255
Portsmouth,NH,1,419029.3706
Jenkintown,PA,1,147023.8733
Key West,FL,1,712655.8566
Lockhart,TX,1,213323.1737
